2022-07-17 15:00:00,1351.4,1357.87,1344.26,1351.95,35455.8556,0.03502588832577077,0.0731774909095455,19.23876078001831,25.292465391870348,-6.053704611852037,-1.6172064746396515,58.21826571532839,-54.80419430772499,112.92599398596725,0.0018158955582676336,0.015007502627489133,-0.011375711510953864,8.917196588616985,45.59057198276278,22.507262977719545
2022-07-17 16:00:00,1351.96,1355.35,1340.0,1345.01,52447.0241,0.03395716596372998,0.07392205725839687,17.293505643932576,23.692673442282796,-6.39916779835022,2.5614424489536844,55.25957915276547,-69.65546757971312,112.2609777065545,0.00688768113248221,0.020321396336481508,-0.006546034071517089,9.034240643265539,43.963478571267686,21.996029907882427
2022-07-17 17:00:00,1345.0,1382.29,1319.04,1327.48,164659.31,0.03243681965436183,0.07483623735931322,14.17396380632772,21.788931515091782,-7.614967708764063,-6.162368745822562,48.54808891207315,-86.65612648221335,110.81541338319754,0.019513288335794056,0.03550646453477391,0.0035201121368142086,10.615310770310863,43.45846506010914,24.942742057319396
2022-07-17 18:00:00,1327.49,1344.25,1322.53,1336.14,69420.6435,0.030769006224856555,0.0744532750146372,12.25917787878734,19.882980787830896,-7.623802909043555,-7.778933792706464,51.670866527787666,-72.96442687747015,109.94684265095536,0.012084437259568481,0.028836143485511327,-0.004667268966374363,11.191312378365678,42.98952394260478,24.7125461960823
2022-07-17 19:00:00,1336.15,1353.31,1334.11,1347.9,33113.1938,0.02961942876685141,0.07412647875154185,11.55740340132661,18.21786531053004,-6.6604619092034305,1.3786243984143276,55.610817412603744,-54.37154150197608,109.17087156892124,0.0029594183544771903,0.019576179858850386,-0.013657343149896006,11.198866415872297,42.853515968108454,24.31879289636214
2022-07-17 20:00:00,1347.89,1349.77,1339.47,1344.36,23867.2842,0.028671024614366745,0.0745234565225125,10.593478629511537,16.69298797432634,-6.099509344814802,7.628824460986987,54.17898147181041,-59.96837944664042,107.98159021357601,0.004888571513582758,0.02122564180374213,-0.011448498776576613,10.981451907639327,42.727222848933295,23.317450546621988
2022-07-17 21:00:00,1344.37,1368.51,1340.34,1365.59,49062.8403,0.028112465401641792,0.07398019002603454,11.411104764078345,15.636611332276741,-4.225506568198396,13.312252964426797,60.71214739464702,-26.40316205533604,107.16141030973138,-0.009749998169289264,0.0064315606694237085,-0.025931557008002235,11.048687467279061,43.18837572718346,23.66406122186328
2022-07-17 22:00:00,1365.58,1376.0,1349.35,1360.3,36935.6647,0.02780006355268589,0.07471266783963962,11.499659658521296,14.809220997525653,-3.3095613390043574,9.530083443126841,58.474876246163674,-34.76679841897235,100.10670787798506,-0.005271263691832645,0.01086575883583532,-0.02140828621950061,10.97559587219341,43.81934073987506,23.87734256315877
2022-07-17 23:00:00,1360.3,1361.2,1335.27,1338.65,37005.7143,0.026865587359080782,0.075847989730451,9.710924494241453,13.789561696868814,-4.078637202627361,0.17215634606942842,50.30458544741182,-68.99604743082983,100.79133223907118,0.010258095842826706,0.027317462575155983,-0.006801270889502571,11.418260638116307,43.30206526857243,24.023960951504577
2022-07-18 00:00:00,1338.65,1356.97,1336.07,1348.5,37741.6103,0.025784583260240444,0.07540941279927571,8.984582989529372,12.828565955400926,-3.843982965871554,-7.0074659639876415,53.48870693593311,-53.422924901185716,100.88956389672381,0.0027567667779013517,0.019737503142246336,-0.014223969586443633,11.449261493659607,42.82173804521998,23.800820883539973
2022-07-18 01:00:00,1348.5,1364.5,1348.19,1359.67,40865.1077,0.025174691521506063,0.07511006085506261,9.204177730970969,12.103688310514935,-2.899510579543966,-3.2235397452788206,56.864023940567215,-35.7628458498022,101.75418902434461,-0.0051902299822751225,0.011817845925835825,-0.022198305890386072,11.56268528499063,42.644256656663984,23.2657622490014
2022-07-18 02:00:00,1359.68,1419.0,1358.73,1412.75,144942.5751,0.02591018523371172,0.07365247013545141,13.505635973058133,12.384077843023576,1.1215581300345576,13.832338381114383,68.54557141433807,-6.252501000400158,104.83218687621974,-0.04121996106883725,-0.017255749911977494,-0.065184172225697,16.92771965592676,43.826223997104435,25.908922088358445
2022-07-18 03:00:00,1412.76,1421.43,1395.73,1406.51,66872.5323,0.0271474512617838,0.07512418546379154,16.224036180128678,13.152069510444598,3.0719666696840804,15.605102798967451,66.27341382214792,-14.571735521047033,104.5506916724275,-0.035372304498368194,-0.00643521567405465,-0.06430939332268175,20.350152401142626,44.96733534993432,25.89399908204713
2022-07-18 04:00:00,1406.5,1413.1,1393.84,1413.09,43763.9439,0.028152051900950215,0.07596550630905813,18.69384789586593,14.260425187528865,4.433422708337064,10.454025299513702,67.49692919362846,-8.145326692059905,104.05057139491045,-0.038241017911102466,-0.004686511269008907,-0.07179552455319603,23.707768895437987,45.88579528891834,25.42014200475805
2022-07-18 05:00:00,1413.1,1450.0,1408.92,1433.57,151711.1258,0.029415688725212524,0.07638597858307343,22.04958245496664,15.818256641016422,6.2313258139502175,1.6700989029073554,71.0207435907884,-12.545815516188194,105.73219751447431,-0.04929093103231794,-0.00923140496989488,-0.08935045709474101,28.71406738865387,47.36024728609545,26.538703290132467
2022-07-18 06:00:00,1433.56,1464.8,1427.0,1454.0,120761.854,0.031108934997277342,0.07710665475248579,26.05718551460427,17.866042415733993,8.191143098870278,0.8923640194493032,74.0438410881752,-7.409440175631143,106.63733039970664,-0.05933356258596971,-0.011392862500641195,-0.10727426267129822,34.85288896203388,48.92503265426344,27.343081626551573
